match_id,possession,num_events,team,possession_team,type,ends_with_shot
3913156,49,4,Aston Villa W,Arsenal WFC,Clearance,0
3913156,50,32,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,51,9,Arsenal WFC,Aston Villa W,Ball Recovery,0
3913156,52,18,Aston Villa W,Arsenal WFC,Block,0
3913156,53,14,Aston Villa W,Arsenal WFC,Dribbled Past,0
3913156,54,28,Aston Villa W,Arsenal WFC,Clearance,0
3913156,55,1,Arsenal WFC,Arsenal WFC,Pass,0
3913156,56,21,Arsenal WFC,Aston Villa W,Duel,0
3913156,57,5,Arsenal WFC,Aston Villa W,Block,0
3913156,58,50,Arsenal WFC,Aston Villa W,Goal Keeper,0
3913156,59,43,Aston Villa W,Arsenal WFC,Miscontrol,0
3913156,60,61,Aston Villa W,Arsenal WFC,Block,0
3913156,61,81,Arsenal WFC,Arsenal WFC,Dribble,0
3913156,62,5,Aston Villa W,Aston Villa W,Dribble,0
3913156,63,7,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,64,36,Aston Villa W,Arsenal WFC,Ball Receipt*,0
3913156,65,13,Arsenal WFC,Arsenal WFC,Dribble,0
3913156,66,42,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,67,12,Arsenal WFC,Aston Villa W,Interception,0
3913156,68,46,Arsenal WFC,Aston Villa W,Clearance,0
3913156,69,6,Aston Villa W,Aston Villa W,Foul Won,0
3913156,70,15,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,71,27,Aston Villa W,Arsenal WFC,50/50,0
3913156,72,45,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,73,13,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,74,45,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,75,10,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,76,24,Aston Villa W,Arsenal WFC,Half End,0
3913156,77,68,Aston Villa W,Arsenal WFC,Clearance,0
3913156,78,20,Aston Villa W,Arsenal WFC,Interception,0
3913156,79,25,Aston Villa W,Arsenal WFC,Clearance,0
3913156,80,10,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,81,43,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,82,31,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,83,12,Aston Villa W,Aston Villa W,Miscontrol,0
3913156,84,37,Aston Villa W,Arsenal WFC,Ball Receipt*,0
3913156,85,48,Arsenal WFC,Arsenal WFC,Foul Committed,0
3913156,86,13,Arsenal WFC,Aston Villa W,Block,0
3913156,87,8,Aston Villa W,Arsenal WFC,Clearance,0
3913156,88,6,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,89,20,Arsenal WFC,Aston Villa W,Block,0
3913156,90,7,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,91,65,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,92,15,Arsenal WFC,Arsenal WFC,Shot,1
3913156,93,1,Aston Villa W,Aston Villa W,Goal Keeper,0
3913156,94,20,Arsenal WFC,Aston Villa W,Clearance,0
3913156,95,31,Aston Villa W,Aston Villa W,Duel,0
3913156,96,3,Aston Villa W,Arsenal WFC,Interception,0
3913156,97,11,Aston Villa W,Aston Villa W,Foul Won,0
3913156,98,18,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,99,24,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,100,1,Aston Villa W,Aston Villa W,Pass,0
3913156,101,31,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,102,17,Aston Villa W,Aston Villa W,Miscontrol,0
3913156,103,18,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,104,5,Aston Villa W,Aston Villa W,Foul Won,0
3913156,105,11,Aston Villa W,Aston Villa W,Pressure,0
3913156,106,12,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,107,11,Arsenal WFC,Aston Villa W,Block,0
3913156,108,4,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,109,46,Aston Villa W,Arsenal WFC,Pass,0
3913156,110,50,Aston Villa W,Arsenal WFC,Clearance,0
3913156,111,26,Arsenal WFC,Arsenal WFC,Substitution,0
3913156,112,4,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,113,10,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,114,19,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,115,11,Aston Villa W,Arsenal WFC,Block,0
3913156,116,36,Aston Villa W,Arsenal WFC,Block,0
3913156,117,16,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,118,6,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,119,19,Aston Villa W,Aston Villa W,Pressure,0
3913156,120,5,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,121,2,Arsenal WFC,Aston Villa W,Interception,0
3913156,122,3,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,123,1,Aston Villa W,Aston Villa W,Pass,0
3913156,124,41,Aston Villa W,Arsenal WFC,Dribbled Past,0
3913156,125,29,Arsenal WFC,Arsenal WFC,Shot,1
3913156,126,4,Arsenal WFC,Aston Villa W,Substitution,0
3913156,127,1,Aston Villa W,Aston Villa W,Referee Ball-Drop,0
3913156,128,1,Arsenal WFC,Arsenal WFC,Referee Ball-Drop,0
3913156,129,28,Aston Villa W,Aston Villa W,Duel,0
3913156,130,22,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,131,51,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,132,6,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,133,7,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,134,5,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,135,2,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,136,110,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,137,2,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,138,22,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,139,8,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,140,41,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,141,11,Aston Villa W,Aston Villa W,Dispossessed,0
3913156,142,20,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,143,34,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,144,51,Arsenal WFC,Arsenal WFC,Substitution,0
3913156,145,7,Arsenal WFC,Aston Villa W,Tactical Shift,0
3913156,146,92,Aston Villa W,Arsenal WFC,Clearance,0
3913156,147,16,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,148,14,Arsenal WFC,Aston Villa W,Duel,0
3913156,149,87,Arsenal WFC,Arsenal WFC,Shot,1
3913156,150,3,Aston Villa W,Aston Villa W,Bad Behaviour,0
3913156,151,14,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,152,32,Aston Villa W,Arsenal WFC,Block,0
3913156,153,37,Aston Villa W,Arsenal WFC,Block,0
3913156,154,23,Aston Villa W,Arsenal WFC,Goal Keeper,0
3913156,155,8,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913156,156,39,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,157,9,Aston Villa W,Aston Villa W,Tactical Shift,0
3913156,158,8,Aston Villa W,Aston Villa W,Duel,0
3913156,159,19,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913156,160,5,Aston Villa W,Aston Villa W,Foul Won,0
3913156,161,4,Aston Villa W,Aston Villa W,Miscontrol,0
3913156,162,121,Arsenal WFC,Arsenal WFC,Foul Won,0
3913156,163,16,Aston Villa W,Arsenal WFC,Ball Receipt*,0
3913156,164,29,Aston Villa W,Arsenal WFC,Block,0
3913156,165,60,Aston Villa W,Arsenal WFC,Half End,0
3913157,1,4,Leicester City WFC,Leicester City WFC,Half Start,0
3913157,2,12,Leicester City WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,3,21,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,4,9,Brighton & Hove Albion WFC,Leicester City WFC,Pressure,0
3913157,5,2,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,6,29,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,7,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,50/50,0
3913157,8,18,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,9,6,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pressure,0
3913157,10,19,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,11,3,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Duel,0
3913157,12,13,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,13,6,Leicester City WFC,Leicester City WFC,Injury Stoppage,0
3913157,14,83,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Miscontrol,0
3913157,15,31,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,16,6,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,17,9,Brighton & Hove Albion WFC,Leicester City WFC,Clearance,0
3913157,18,10,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,19,10,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Recovery,0
3913157,20,24,Leicester City WFC,Leicester City WFC,Miscontrol,0
3913157,21,22,Leicester City WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,22,7,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,23,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,24,6,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,25,23,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,26,17,Brighton & Hove Albion WFC,Leicester City WFC,Duel,0
3913157,27,2,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,28,21,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,29,18,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,30,4,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,31,8,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,32,7,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,33,6,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,34,9,Leicester City WFC,Leicester City WFC,Pressure,0
3913157,35,16,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,36,6,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,37,2,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,38,12,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,39,27,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,40,17,Leicester City WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,41,18,Brighton & Hove Albion WFC,Leicester City WFC,Ball Receipt*,0
3913157,42,31,Brighton & Hove Albion WFC,Leicester City WFC,Foul Won,0
3913157,43,37,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,44,38,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,45,4,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,46,10,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,47,69,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,48,18,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,49,11,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,50,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,51,12,Leicester City WFC,Leicester City WFC,Dispossessed,0
3913157,52,18,Brighton & Hove Albion WFC,Leicester City WFC,50/50,0
3913157,53,11,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,54,3,Leicester City WFC,Leicester City WFC,Foul Committed,0
3913157,55,4,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,56,9,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,57,47,Leicester City WFC,Leicester City WFC,Dispossessed,0
3913157,58,32,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,59,35,Brighton & Hove Albion WFC,Leicester City WFC,Ball Receipt*,0
3913157,60,12,Brighton & Hove Albion WFC,Leicester City WFC,Foul Won,0
3913157,61,1,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,62,8,Leicester City WFC,Leicester City WFC,Dispossessed,0
3913157,63,11,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,64,41,Brighton & Hove Albion WFC,Leicester City WFC,Duel,0
3913157,65,1,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,66,9,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,67,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,68,19,Leicester City WFC,Leicester City WFC,Miscontrol,0
3913157,69,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,70,17,Brighton & Hove Albion WFC,Leicester City WFC,Clearance,0
3913157,71,31,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,72,27,Leicester City WFC,Leicester City WFC,Goal Keeper,0
3913157,73,14,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Carry,0
3913157,74,11,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,75,15,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,76,40,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,77,10,Leicester City WFC,Leicester City WFC,Pass,0
3913157,78,21,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,79,2,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,80,13,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,81,11,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,82,18,Brighton & Hove Albion WFC,Leicester City WFC,Injury Stoppage,0
3913157,83,22,Brighton & Hove Albion WFC,Leicester City WFC,Duel,0
3913157,84,16,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,85,18,Leicester City WFC,Leicester City WFC,Block,0
3913157,86,7,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,87,24,Leicester City WFC,Leicester City WFC,Shot,1
3913157,88,1,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,89,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,90,3,Brighton & Hove Albion WFC,Leicester City WFC,Interception,0
3913157,91,7,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,92,14,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,93,25,Leicester City WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,94,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,95,5,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,96,30,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,97,1,Leicester City WFC,Leicester City WFC,Pass,0
3913157,98,8,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Half End,0
3913157,99,5,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,100,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,101,25,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,102,26,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,103,6,Leicester City WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,104,32,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,105,6,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,106,21,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,107,15,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,108,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,109,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,110,12,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,111,17,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Foul Won,0
3913157,112,6,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,113,21,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,114,48,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,115,5,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,116,10,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Recovery,0
3913157,117,8,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,118,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,119,12,Leicester City WFC,Leicester City WFC,Pass,0
3913157,120,23,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,121,6,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Substitution,0
3913157,122,19,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,123,2,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,124,15,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,125,11,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,126,73,Brighton & Hove Albion WFC,Leicester City WFC,Clearance,0
3913157,127,5,Brighton & Hove Albion WFC,Leicester City WFC,Clearance,0
3913157,128,11,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,129,10,Leicester City WFC,Brighton & Hove Albion WFC,Substitution,0
3913157,130,19,Brighton & Hove Albion WFC,Leicester City WFC,Bad Behaviour,0
3913157,131,2,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,132,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,133,45,Brighton & Hove Albion WFC,Leicester City WFC,Block,0
3913157,134,3,Brighton & Hove Albion WFC,Leicester City WFC,Interception,0
3913157,135,35,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,136,8,Leicester City WFC,Leicester City WFC,Miscontrol,0
3913157,137,10,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,138,5,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,139,4,Leicester City WFC,Leicester City WFC,Pass,0
3913157,140,11,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,141,30,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,142,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pressure,0
3913157,143,4,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,144,19,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,145,5,Brighton & Hove Albion WFC,Leicester City WFC,Pressure,0
3913157,146,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,147,22,Leicester City WFC,Leicester City WFC,Pass,0
3913157,148,39,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,149,22,Leicester City WFC,Leicester City WFC,Substitution,0
3913157,150,76,Brighton & Hove Albion WFC,Leicester City WFC,Substitution,0
3913157,151,18,Leicester City WFC,Leicester City WFC,Dispossessed,0
3913157,152,17,Leicester City WFC,Leicester City WFC,Pass,0
3913157,153,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,154,5,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,155,38,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,156,14,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dribble,0
3913157,157,13,Leicester City WFC,Leicester City WFC,50/50,0
3913157,158,18,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,159,21,Leicester City WFC,Leicester City WFC,Substitution,0
3913157,160,14,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Miscontrol,0
3913157,161,12,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,162,8,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,163,1,Leicester City WFC,Leicester City WFC,Pass,0
3913157,164,22,Leicester City WFC,Brighton & Hove Albion WFC,Clearance,0
3913157,165,5,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,166,8,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,167,22,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,168,40,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Block,0
3913157,169,25,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,170,3,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,171,57,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,172,33,Leicester City WFC,Brighton & Hove Albion WFC,Goal Keeper,0
3913157,173,25,Brighton & Hove Albion WFC,Leicester City WFC,Pass,0
3913157,174,26,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,175,3,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Duel,0
3913157,176,44,Brighton & Hove Albion WFC,Leicester City WFC,Foul Committed,0
3913157,177,7,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,178,13,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,179,13,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,180,22,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,181,16,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,182,8,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,183,6,Brighton & Hove Albion WFC,Leicester City WFC,Clearance,0
3913157,184,14,Brighton & Hove Albion WFC,Leicester City WFC,Pass,0
3913157,185,19,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,186,17,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Pass,0
3913157,187,9,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,188,30,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,189,12,Brighton & Hove Albion WFC,Leicester City WFC,Ball Receipt*,0
3913157,190,4,Leicester City WFC,Leicester City WFC,Ball Receipt*,0
3913157,191,20,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Shot,1
3913157,192,1,Leicester City WFC,Leicester City WFC,Goal Keeper,0
3913157,193,8,Leicester City WFC,Leicester City WFC,Pressure,0
3913157,194,18,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Block,0
3913157,195,35,Brighton & Hove Albion WFC,Leicester City WFC,Substitution,0
3913157,196,12,Leicester City WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,197,10,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,198,7,Brighton & Hove Albion WFC,Leicester City WFC,Goal Keeper,0
3913157,199,12,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,200,18,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Dispossessed,0
3913157,201,14,Leicester City WFC,Leicester City WFC,Foul Won,0
3913157,202,7,Leicester City WFC,Leicester City WFC,Miscontrol,0
3913157,203,7,Brighton & Hove Albion WFC,Brighton & Hove Albion WFC,Ball Receipt*,0
3913157,204,9,Leicester City WFC,Leicester City WFC,Half End,0
3913158,1,4,Chelsea FCW,West Ham United LFC,Half Start,0
3913158,2,23,Chelsea FCW,West Ham United LFC,Goal Keeper,0
3913158,3,23,West Ham United LFC,Chelsea FCW,Goal Keeper,0
3913158,4,21,Chelsea FCW,West Ham United LFC,Clearance,0
3913158,5,8,Chelsea FCW,West Ham United LFC,Goal Keeper,0
3913158,6,33,Chelsea FCW,Chelsea FCW,Foul Won,0
3913158,7,2,West Ham United LFC,Chelsea FCW,Goal Keeper,0
3913158,8,2,West Ham United LFC,Chelsea FCW,Clearance,0
3913158,9,23,Chelsea FCW,West Ham United LFC,Goal Keeper,0
3913158,10,8,Chelsea FCW,Chelsea FCW,Ball Receipt*,0
3913158,11,10,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,12,33,West Ham United LFC,Chelsea FCW,Goal Keeper,0
3913158,13,5,Chelsea FCW,West Ham United LFC,Interception,0
3913158,14,3,Chelsea FCW,West Ham United LFC,Ball Recovery,0
3913158,15,6,West Ham United LFC,West Ham United LFC,Foul Won,0
3913158,16,18,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,17,21,Chelsea FCW,Chelsea FCW,Foul Won,0
3913158,18,14,Chelsea FCW,Chelsea FCW,Dispossessed,0
3913158,19,34,Chelsea FCW,Chelsea FCW,Pressure,0
3913158,20,80,Chelsea FCW,West Ham United LFC,Clearance,0
3913158,21,12,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,22,12,Chelsea FCW,Chelsea FCW,Dribble,0
3913158,23,60,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,24,30,Chelsea FCW,Chelsea FCW,Ball Receipt*,0
3913158,25,17,West Ham United LFC,West Ham United LFC,Pressure,0
3913158,26,4,Chelsea FCW,Chelsea FCW,Foul Won,0
3913158,27,12,West Ham United LFC,Chelsea FCW,Pressure,0
3913158,28,27,West Ham United LFC,West Ham United LFC,Player Off,0
3913158,29,2,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,30,32,West Ham United LFC,Chelsea FCW,Interception,0
3913158,31,32,West Ham United LFC,Chelsea FCW,Substitution,0
3913158,32,22,West Ham United LFC,Chelsea FCW,Clearance,0
3913158,33,15,Chelsea FCW,Chelsea FCW,Ball Receipt*,0
3913158,34,6,West Ham United LFC,West Ham United LFC,Foul Won,0
3913158,35,29,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,36,51,Chelsea FCW,Chelsea FCW,Ball Receipt*,0
3913158,37,8,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,38,55,Chelsea FCW,Chelsea FCW,Miscontrol,0
3913158,39,8,West Ham United LFC,West Ham United LFC,Block,0
3913158,40,37,Chelsea FCW,Chelsea FCW,Block,0
3913158,41,3,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,42,28,Chelsea FCW,Chelsea FCW,Ball Receipt*,0
3913158,43,12,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913158,44,16,West Ham United LFC,Chelsea FCW,Goal Keeper,0
3913158,45,4,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,46,26,Chelsea FCW,Chelsea FCW,Pass,0
3913158,47,29,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913158,48,8,Chelsea FCW,Chelsea FCW,Foul Won,0
